Division,District,Upazila,Union,Union_Geo,Surge Height (m),Wind Speed (km/hr),Thrust Force,Polder Damage Condition,Structure Damage Condition,House Damage in Million BDT,Hazard (%),Vulnerability (%),Risk (%),Total Number of Affected House,Total Number of Affected People,Percentage of Affected People
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-07,10065107,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-08,10065108,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-09,10065109,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-10,10065110,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-11,10065111,0.0,76,2.615552610140421,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-12,10065112,0.0,76,2.629857306133306,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-13,10065113,0.0,76,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-14,10065114,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-15,10065115,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-16,10065116,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-17,10065117,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-18,10065118,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-19,10065119,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-20,10065120,0.0,76,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-21,10065121,0.0,76,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-22,10065122,0.0,75,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-23,10065123,0.0,76,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-24,10065124,0.0,76,2.606452101516809,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-25,10065125,0.0,76,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-26,10065126,0.0,75,1.1042637784660319,No polder in the area,No damage,0.0,74.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-27,10065127,0.0,75,0.0,No polder in the area,No damage,0.0,71.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-28,10065128,0.0,75,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-29,10065129,0.0,75,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-30,10065130,0.0,75,0.0,No polder in the area,No damage,0.0,71.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Chandpur,10065132,0.0,79,0.0,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Chandra Mohan,10065133,0.0,82,4.334127879440689,No polder in the area,No damage,0.0,86.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Char Baria,10065134,0.0,78,8.900377570397056,No polder in the area,No damage,0.0,90.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Char Kowa,10065143,0.0,78,3.9561855370252936,No polder in the area,No damage,0.0,82.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Char Monai,10065151,0.0,79,7.022999081267289,No polder in the area,No damage,0.0,88.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Jagua,10065160,0.0,74,0.0,No polder in the area,No damage,0.0,70.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Kashipur,10065169,0.0,75,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Roy Pasha Karapur,10065177,0.0,74,0.0,No polder in the area,No damage,0.0,71.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Shayestabad,10065186,0.0,78,3.87790165965936,No polder in the area,No damage,0.0,82.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Tungibaria,10065194,0.0,80,2.9865020978245607,No polder in the area,No damage,0.0,83.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Alimabad,10066213,0.4,82,11.611983946941377,Polders are likely to be damaged,"Kacha, Semi-paka and Paka houses will likely to be damaged",25806.0,99.0,67.0,86.0,638.0,2554.0,2.0
Barisal,Barisal,Mehendiganj,Andhar Manik,10066215,0.0,77,4.167433092402984,No polder in the area,No damage,0.0,81.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Bhasan Char,10066223,0.0,78,5.219903456592039,No polder in the area,No damage,0.0,84.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Bidyanandapur,10066231,0.0,78,6.049813704205916,No polder in the area,No damage,0.0,85.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Chandpur,10066239,0.0,81,0.0,No polder in the area,No damage,0.0,78.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Gobindapur,10066240,0.0,81,0.0,No polder in the area,No damage,0.0,79.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Char Ekkaria,10066247,0.0,79,5.6033388915775735,No polder in the area,No damage,0.0,86.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Char Gopalpur,10066255,0.0,81,12.719701591493235,No polder in the area,No damage,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Dari Char Khajuria,10066263,0.0,79,4.310427605875333,No polder in the area,No damage,0.0,83.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Jangalia,10066271,0.0,81,11.462029219050242,No polder in the area,No damage,0.0,97.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Mehendiganj,Lata,10066279,0.0,76,5.046132907381651,No polder in the area,No damage,0.0,82.0,0.0,0.0,0.0,0.0,0.0
